4.95002	0.235399	24.5027
4.96002	0.245107	24.6018
4.97002	0.254789	24.7011
4.98002	0.264447	24.8006
4.99002	0.274078	24.9003
5.00002	0.283681	25.0002
5.01002	0.293256	25.1003
5.02002	0.302802	25.2006
5.03002	0.312317	25.3011
5.04002	0.321801	25.4018
5.05002	0.331253	25.5027
5.06002	0.340672	25.6038
5.07002	0.350057	25.7051
5.08002	0.359407	25.8066
5.09002	0.368721	25.9083
5.10002	0.377998	26.0102
5.11002	0.387237	26.1123
5.12002	0.396438	26.2146
5.13002	0.405599	26.3171
5.14002	0.414719	26.4198
5.15002	0.423798	26.5227
5.16002	0.432834	26.6258
5.17002	0.441827	26.7291
5.18002	0.450776	26.8326
5.19002	0.45968	26.9363
5.20002	0.468538	27.0403
5.21002	0.477349	27.1444
5.22002	0.486112	27.2487
5.23002	0.494827	27.3532
5.24003	0.503492	27.4579
5.25003	0.512107	27.5628
5.26003	0.520671	27.6679
5.27003	0.529182	27.7732
5.28003	0.537641	27.8787
5.29003	0.546046	27.9844
5.30003	0.554396	28.0903
5.31003	0.562691	28.1964
5.32003	0.57093	28.3027
5.33003	0.579111	28.4092
5.34003	0.587235	28.5159
5.35003	0.5953	28.6228
5.36003	0.603305	28.7299
5.37003	0.61125	28.8372
5.38003	0.619134	28.9447
5.39003	0.626956	29.0524
5.40003	0.634715	29.1603
5.41003	0.642411	29.2684
5.42003	0.650042	29.3767
5.43003	0.657609	29.4852
5.44003	0.66511	29.5939
5.45003	0.672544	29.7028
5.46003	0.679911	29.8119
5.47003	0.68721	29.9212
5.48003	0.69444	30.0307
5.49003	0.701601	30.1404
5.50003	0.708692	30.2503
5.51003	0.715711	30.3604
5.52003	0.72266	30.4707
5.53003	0.729536	30.5813
5.54003	0.736339	30.692
5.55003	0.743068	30.8029
5.56003	0.749723	30.914
5.57003	0.756303	31.0253
5.58003	0.762807	31.1368
5.59003	0.769236	31.2485
5.60003	0.775587	31.3604
5.61003	0.781861	31.4725
5.62003	0.788056	31.5848
5.63003	0.794173	31.6973
5.64003	0.80021	31.81
5.65003	0.806167	31.9229
5.66003	0.812044	32.036
5.67003	0.817839	32.1493
5.68004	0.823553	32.2628
5.69004	0.829184	32.3765
5.70004	0.834732	32.4904
5.71004	0.840197	32.6045
5.72004	0.845578	32.7188
5.73004	0.850874	32.8333
5.74004	0.856086	32.948
5.75004	0.861211	33.0629
5.76004	0.866251	33.178
5.77004	0.871203	33.2933
5.78004	0.876069	33.4088
5.79004	0.880847	33.5245
5.80004	0.885537	33.6404
5.81004	0.890139	33.7565
5.82004	0.894651	33.8728
5.83004	0.899074	33.9893
5.84004	0.903407	34.1061
5.85004	0.90765	34.223
5.86004	0.911802	34.3401
5.87004	0.915862	34.4574
5.88004	0.919831	34.5749
5.89004	0.923709	34.6926
5.90004	0.927493	34.8105
5.91004	0.931185	34.9286
5.92004	0.934784	35.0469
5.93004	0.93829	35.1654
5.94004	0.941701	35.2841
5.95004	0.945019	35.403
5.96004	0.948242	35.5221
5.97004	0.95137	35.6414
5.98004	0.954403	35.7609
5.99004	0.95734	35.8806
6.00004	0.960182	36.0005
6.01004	0.962928	36.1206
6.02004	0.965577	36.2409
6.03004	0.96813	36.3614
6.04004	0.970586	36.4821
6.05004	0.972945	36.603
6.06004	0.975207	36.7241
6.07004	0.977371	36.8454
6.08004	0.979438	36.9669
6.09004	0.981406	37.0886
6.10004	0.983277	37.2105
6.11004	0.985049	37.3326
6.12005	0.986722	37.455
6.13005	0.988297	37.5775
6.14005	0.989773	37.7002
6.15005	0.99115	37.8231
6.16005	0.992428	37.9462
6.17005	0.993607	38.0695
6.18005	0.994686	38.193
6.19005	0.995666	38.3167
6.20005	0.996546	38.4406
6.21005	0.997327	38.5647
6.22005	0.998007	38.689
6.23005	0.998589	38.8135
6.24005	0.99907	38.9382
6.25005	0.999451	39.0631
6.26005	0.999732	39.1882
6.27005	0.999914	39.3135
6.28005	0.999995	39.439
